tucaseid,tulineno,eeincome1,erbmi,erhhch,erincome,erspemch,ertpreat,ertseat,ethgt,etwgt,eudietsoda,eudrink,eueat,euexercise,euexfreq,eufastfd,eufastfdfrq,euffyday,eufdsit,eufinlwgt,eusnap,eugenhth,eugroshp,euhgt,euinclvl,euincome2,eumeat,eumilk,euprpmel,eusoda,eustores,eustreason,eutherm,euwgt,euwic,exincome1
2.01403E+13,1,1,34.400002,3,1,-1,115,1,0,0,1,1,1,1,2,2,-1,-1,1,4119350,2,1,1,72,5,-1,1,2,1,1,2,3,2,254,-1,0
2.01403E+13,1,1,22.200001,1,1,-1,85,0,0,0,-1,2,2,1,6,2,-1,-1,1,1.79E+07,2,2,2,70,5,-1,-1,-1,2,-1,-1,-1,-1,155,2,0
2.01403E+13,1,2,24,3,3,5,45,15,0,0,-1,2,1,2,-1,1,1,2,1,2777274,2,2,1,64,5,1,1,2,1,-1,2,2,2,140,2,0
2.01403E+13,1,2,25.4,3,5,-1,20,0,0,0,-1,2,2,1,3,1,1,2,1,6338697,1,4,2,60,5,2,-1,-1,2,-1,-1,-1,-1,130,1,0
2.01403E+13,1,3,24.1,3,2,-1,30,0,0,0,-1,1,2,2,-1,2,-1,-1,1,3050821,2,5,1,72,5,-1,1,2,1,2,1,2,2,178,-1,0
2.01403E+13,1,1,20.5,3,1,5,46,5,0,0,-1,1,1,1,7,1,3,2,1,6069791,2,1,1,68,5,-1,1,2,1,2,3,1,2,135,2,0
2.01403E+13,1,2,31.200001,3,5,-1,45,30,0,0,2,1,1,2,-1,2,-1,-1,1,4877079,2,2,2,72,5,2,-1,-1,2,1,-1,-1,-1,230,2,0
2.01403E+13,1,1,-1,3,1,2,60,15,0,-1,-1,1,1,1,2,2,-1,-1,1,4803941,2,2,1,65,5,-3,1,2,1,2,2,3,2,-3,2,82
2.01403E+13,1,2,21.799999,3,5,-1,105,0,0,0,-1,1,2,2,-1,2,-1,-1,3,1712870,2,5,1,65,5,2,-1,-1,2,2,1,1,-1,131,-1,0
2.01403E+13,1,1,26.5,3,1,1,105,10,0,0,1,1,1,1,2,1,1,2,1,1.02E+07,2,1,3,70,5,-1,1,2,3,1,1,2,2,185,2,0
2.01403E+13,1,1,19.799999,3,1,-1,80,60,0,0,-1,1,1,2,-1,1,8,1,2,2.16E+07,2,4,2,70,5,-1,-1,-1,2,2,-1,-1,-1,138,2,0
2.01403E+13,1,2,15.8,3,5,-1,120,0,0,2,-1,2,2,2,-1,2,-1,-1,3,2030060,2,5,1,66,5,2,2,2,1,-1,1,2,-1,98,-1,0
2.01403E+13,1,1,23.9,3,1,5,90,-2,0,0,2,1,-2,1,4,1,1,2,1,3055771,2,2,1,66,5,-1,2,2,1,1,1,3,-1,148,2,0
2.01403E+13,1,2,38.700001,3,3,-1,25,10,0,0,-1,1,1,2,-1,2,-1,-1,1,7211557,1,4,2,70,5,1,-1,-1,2,2,-1,-1,-1,270,1,0
2.01403E+13,1,2,39.5,3,5,-1,90,0,0,0,-1,1,2,2,-1,1,2,1,1,1.69E+07,2,2,1,64,5,2,1,2,3,2,1,2,2,230,2,0
2.01403E+13,1,3,27.1,3,2,5,40,0,0,0,-1,1,2,1,12,2,-1,-1,1,3631269,2,3,3,70,5,-1,-1,-1,2,2,2,4,-1,189,-1,0
2.01403E+13,1,2,28.1,3,5,-1,6,0,0,0,-1,2,2,1,2,2,-1,-1,1,9198049,1,3,2,69,5,2,-1,-1,2,-1,-1,-1,-1,190,-1,0
2.01403E+13,1,2,22.5,3,3,5,52,0,0,0,-1,1,2,2,-1,1,1,2,1,2.20E+07,2,2,1,65,5,1,1,2,1,2,2,1,2,135,-1,0
2.01403E+13,1,1,30.200001,3,1,-1,7,10,0,0,-1,1,1,2,-1,2,-1,-1,1,2124418,2,3,1,74,5,-1,1,1,1,2,2,1,2,235,-1,0
2.01403E+13,1,1,39.200001,3,1,-1,44,0,0,0,-1,1,2,2,-1,2,-1,-1,1,2505195,2,4,1,67,5,-1,1,2,1,2,4,2,2,250,-1,0
2.01403E+13,1,1,24.700001,3,1,-1,50,3,0,0,2,1,1,2,-1,1,3,2,1,1.13E+07,2,2,1,64,5,-1,2,2,1,1,1,3,-1,144,-1,0
2.01403E+13,1,3,29.4,3,2,-1,15,15,0,0,3,1,1,1,6,2,-1,-1,1,3137275,2,3,1,70,5,-1,1,2,1,1,1,2,1,205,-1,0
2.01403E+13,1,2,22.200001,3,5,4,30,-2,0,0,2,1,-2,2,-1,2,-1,-1,1,7290722,2,3,1,71,5,2,1,2,1,1,1,1,1,159,-1,0
2.01403E+13,1,1,24,3,1,-1,150,0,0,0,-1,1,2,1,7,2,-1,-1,1,2086127,2,1,2,64,5,-1,-1,-1,2,2,-1,-1,-1,140,-1,0
2.01403E+13,1,1,30.4,3,1,1,125,10,0,0,-1,1,1,2,-1,1,1,2,1,1.59E+07,2,3,3,71,5,-1,1,2,1,2,2,3,1,218,-1,0
2.01403E+13,1,1,25,3,1,5,165,0,0,0,-1,1,2,1,3,2,-1,-1,1,6687377,2,4,1,66,5,-1,-1,-1,2,2,2,1,-1,155,-1,0
2.01403E+13,1,2,27,3,3,-1,30,0,0,0,-1,1,2,1,7,2,-1,-1,1,4394766,2,2,1,65,5,1,1,2,1,2,1,1,1,162,-1,0
2.01403E+13,1,1,27.1,3,1,5,65,15,0,0,1,1,1,2,-1,1,1,2,1,5846679,2,3,1,62,5,-1,1,2,1,1,1,4,2,148,-1,0
2.01403E+13,1,2,38.299999,3,5,-1,30,0,0,0,-1,2,2,1,4,2,-1,-1,1,1.12E+07,2,3,3,76,5,2,1,2,3,-1,1,3,2,315,2,0
2.01403E+13,1,1,45.700001,3,1,-1,120,0,0,0,-1,2,2,2,-1,1,2,2,1,2613713,2,3,2,71,5,-1,2,2,1,-1,-1,-1,-1,328,2,0
2.01403E+13,1,1,24.299999,3,1,5,75,15,0,0,2,1,1,1,6,2,-1,-1,1,3007132,2,2,1,77,5,-1,1,2,1,1,1,2,2,205,-1,0
2.01403E+13,1,1,23.299999,3,1,5,120,17,0,0,2,1,1,1,2,2,-1,-1,1,2877984,2,2,1,65,5,-1,1,2,1,1,1,2,1,140,2,0
2.01403E+13,1,1,25.1,3,1,5,45,30,0,0,2,1,1,1,4,2,-1,-1,1,1.22E+07,2,3,2,71,5,-1,-1,-1,2,1,-1,-1,-1,180,-1,0
2.01403E+13,1,1,26.5,3,1,5,90,0,0,0,-1,1,2,1,3,2,-1,-1,1,3902031,2,2,2,70,5,-1,-1,-1,2,2,-1,-1,-1,185,2,0
2.01403E+13,1,2,31.9,3,5,-1,80,0,0,0,-1,1,2,1,3,2,-1,-1,1,2985574,2,3,1,61,5,2,2,2,1,2,1,4,-1,169,-1,0
2.01403E+13,1,1,22.299999,3,1,-1,60,0,0,0,-1,1,2,2,-1,2,-1,-1,1,4534108,2,2,1,71,5,-1,1,2,1,2,1,3,2,160,-1,0
2.01403E+13,1,1,24.4,3,1,5,50,0,0,0,2,1,2,2,-1,1,5,1,1,3876102,2,1,2,72,5,-1,-1,-1,2,1,-1,-1,-1,180,2,0
2.01403E+13,1,-2,30.200001,3,-1,-1,5,0,0,0,-1,2,2,1,2,2,-1,-1,1,1.24E+07,-2,1,2,66,5,-2,-1,-1,2,-1,-1,-1,-1,187,2,2
2.01403E+13,1,1,36.599998,3,1,-1,45,20,0,0,1,1,1,2,-1,2,-1,-1,1,2214060,2,3,1,62,5,-1,1,2,1,1,1,2,2,200,-1,0
2.01403E+13,1,2,28.299999,3,5,-1,55,0,0,0,2,1,2,1,7,1,2,1,1,5190018,2,2,1,65,5,2,1,2,1,1,2,1,2,170,-1,0
2.01403E+13,1,1,32.099998,3,1,5,60,20,0,0,-1,1,1,2,-1,2,-1,-1,1,1.16E+07,2,2,2,71,5,-1,-1,-1,2,2,-1,-1,-1,230,-1,0
2.01403E+13,1,1,27,3,1,5,180,0,0,0,-1,2,2,1,4,1,2,2,1,1.25E+07,2,2,2,74,5,-1,1,2,3,-1,-1,-1,2,210,2,0
2.01403E+13,1,1,26.299999,3,1,-1,0,3,0,0,-1,2,1,2,-1,2,-1,-1,1,1422976,2,1,1,68,5,-1,2,2,1,-1,1,3,-1,173,-1,0
2.01403E+13,1,1,24.4,3,1,5,65,4,0,0,-1,1,1,1,4,2,-1,-1,1,1.29E+07,2,1,1,71,5,-1,1,2,1,2,1,2,2,175,-1,0
2.01403E+13,1,1,20.700001,3,1,-1,60,10,0,0,-1,2,1,2,-1,2,-1,-1,1,5525936,2,4,2,73,5,1,-1,-1,2,-1,-1,-1,-1,157,2,73
2.01403E+13,1,1,38,3,1,5,60,20,0,0,1,1,1,1,1,1,4,2,1,1.63E+07,2,3,2,70,5,-1,-1,-1,2,1,-1,-1,-1,265,2,0
2.01403E+13,1,1,25.1,3,1,5,75,0,0,0,-1,2,2,1,1,1,5,2,1,3336699,2,2,2,71,5,-1,-1,-1,2,-1,-1,-1,-1,180,2,0
2.01403E+13,1,1,23.299999,3,1,3,40,5,0,0,-1,2,1,2,-1,2,-1,-1,1,7143910,2,1,1,65,5,-1,1,2,1,-1,1,1,2,140,2,0
2.01403E+13,1,2,41.700001,3,5,-1,30,0,0,0,-1,1,2,2,-1,2,-1,-1,1,3579646,2,4,1,62,5,3,1,2,1,2,2,-3,2,228,-1,0
2.01403E+13,1,1,25.4,3,1,5,80,10,0,0,-1,2,1,1,4,1,4,2,1,4149461,2,1,2,70,5,-1,-1,-1,2,-1,-1,-1,-1,177,2,0
2.01403E+13,1,2,32.299999,3,5,-1,30,35,0,0,-1,1,1,1,4,2,-1,-1,1,3021573,2,3,1,66,5,2,1,2,1,2,4,6,2,200,-1,0
2.01403E+13,1,1,28.1,3,1,5,30,15,0,0,-1,1,1,1,3,1,2,2,1,4172530,2,4,1,64,5,-1,1,2,1,2,1,2,2,164,-1,0
2.01403E+13,1,1,45,3,1,5,15,45,0,0,1,1,1,2,-1,1,2,2,1,6722061,2,3,2,69,5,-1,-1,-1,2,1,-1,-1,-1,305,-1,0
2.01403E+13,1,1,21.200001,3,1,3,55,0,0,0,1,1,2,1,5,2,-1,-1,1,1.65E+07,2,3,1,70,5,-1,1,2,1,1,1,1,2,148,2,0
2.01403E+13,1,2,28.1,3,5,-1,80,0,0,0,2,1,2,2,-1,1,5,2,1,2240439,1,3,1,64,5,2,1,2,1,1,2,1,2,164,1,0
2.01403E+13,1,1,23.4,3,1,5,50,0,0,0,-1,1,2,2,-1,1,5,1,1,1.35E+07,2,2,1,63,5,-1,1,2,1,2,1,3,1,132,2,0
2.01403E+13,1,-3,-1,3,-1,5,70,0,0,-1,1,1,2,1,3,2,-1,-1,1,1.71E+07,2,3,1,64,5,-3,1,2,1,1,2,2,2,-3,-1,3
2.01403E+13,1,2,31.299999,3,5,5,60,30,0,0,2,1,1,2,-1,2,-1,-1,1,3790708,2,2,1,67,5,2,1,2,1,1,1,2,2,200,2,0
2.01403E+13,1,1,36.299999,3,1,5,60,0,0,0,-1,1,2,1,4,1,3,2,1,3880607,2,3,2,71,5,-1,-1,-1,2,2,-1,-1,-1,260,-1,0
2.01403E+13,1,1,25.1,3,1,5,5,24,0,0,-1,1,1,2,-1,2,-1,-1,2,9730734,2,3,1,68,5,-1,1,2,1,2,1,6,2,165,2,0
2.01403E+13,1,1,33.299999,3,1,5,95,5,0,0,-1,1,1,2,-1,1,6,1,1,6585461,2,3,1,64,5,-1,-1,-1,2,2,2,4,-1,194,2,0
2.01403E+13,1,2,28,3,2,1,25,0,0,0,-1,2,2,1,4,1,3,2,1,7161747,2,3,3,70,5,-2,1,2,3,-1,1,1,2,195,2,0
2.01403E+13,1,1,36.5,1,1,5,90,0,0,0,1,1,2,2,-1,1,2,1,2,3387732,2,4,1,68,5,-1,1,2,3,1,2,1,2,240,2,0
2.01403E+13,1,3,40.299999,3,2,5,20,5,0,0,-1,1,1,1,7,1,1,2,1,1.33E+07,2,2,1,64,5,-1,1,2,1,2,2,1,2,235,-1,0
2.01403E+13,1,2,24.9,3,2,-1,40,0,0,0,-1,2,2,1,7,2,-1,-1,1,6504825,2,3,1,61,5,-2,1,2,1,-1,1,2,2,132,-1,0
2.01403E+13,1,1,18.9,3,1,5,15,5,0,0,2,1,1,1,3,1,1,2,1,4462395,2,1,1,68,5,-1,1,2,1,1,1,2,1,124,2,0
2.01403E+13,1,1,26.6,3,1,-1,60,30,0,0,-1,2,1,2,-1,1,4,2,1,4892876,2,2,2,69,5,-1,-1,-1,2,-1,-1,-1,-1,180,2,0
2.01403E+13,1,1,25.6,3,1,5,45,0,0,0,-1,1,2,1,3,1,2,2,1,3475935,2,2,1,62,5,-1,1,2,1,2,1,1,2,140,2,0
2.01403E+13,1,1,21.4,3,1,-1,30,25,0,0,2,1,1,2,-1,1,4,2,1,2664429,2,3,1,69,5,-1,1,2,1,1,2,1,2,145,2,0
2.01403E+13,1,3,22.700001,3,2,5,55,10,0,0,-1,1,1,1,4,2,-1,-1,1,1.00E+07,2,2,1,67,5,-1,2,2,1,2,1,4,-1,145,2,0
2.01403E+13,1,1,35.200001,3,1,1,50,15,0,0,2,1,1,2,-1,2,-1,-1,1,2326145,2,3,3,67,5,-1,-1,-1,2,1,1,1,-1,225,2,0
2.01403E+13,1,1,28,3,1,5,125,0,0,0,-1,2,2,2,-1,1,3,1,1,6074317,2,1,2,73,5,-1,-1,-1,2,-1,-1,-1,-1,212,-1,0
2.01403E+13,1,1,23.700001,3,1,-1,95,0,0,0,-1,2,2,1,2,2,-1,-1,1,2.34E+07,2,3,2,70,5,1,-1,-1,2,-1,-1,-1,-1,165,2,75
2.01403E+13,1,1,30.4,3,1,1,120,15,0,0,-1,2,1,2,-1,1,3,2,1,1.03E+07,2,2,1,68,5,-1,1,2,1,-1,1,2,2,200,2,0
2.01403E+13,1,-3,25.1,3,-1,-1,15,810,0,0,-1,2,1,2,-1,2,-1,-1,1,3169311,2,1,1,67,5,-3,2,2,1,-1,1,6,-1,160,-1,3
2.01403E+13,1,1,34.700001,3,1,4,90,0,0,0,2,1,2,2,-1,1,1,2,1,1.25E+07,2,3,2,70,5,-1,-1,-1,2,1,-1,-1,-1,242,2,0
2.01403E+13,1,1,27.799999,3,1,-1,75,117,0,0,1,1,1,1,5,1,4,1,1,3921986,2,1,1,66,5,-1,1,2,1,1,1,2,2,172,2,0
2.01403E+13,1,3,27.299999,3,2,-1,70,0,0,0,-1,2,2,1,7,2,-1,-1,1,5499964,2,1,1,60,5,-1,2,2,1,-1,1,2,-1,140,-1,0
2.01403E+13,1,1,30.1,3,1,4,130,7,0,0,-1,1,1,1,5,1,1,2,1,2351171,2,2,1,63,5,-1,1,1,1,2,1,3,1,170,2,0
2.01403E+13,1,2,27.6,3,3,2,65,0,0,0,-1,2,2,1,3,1,1,2,1,5980371,2,2,2,74,5,1,-1,-1,2,-1,-1,-1,-1,215,1,0
2.01403E+13,1,1,28.5,3,1,1,90,20,0,0,-1,1,1,1,7,1,1,2,1,7011161,2,3,3,72,5,-1,-1,-1,2,2,1,2,-1,210,2,0
2.01403E+13,1,1,27.5,3,1,5,35,10,0,0,2,1,1,1,3,2,-1,-1,1,1.07E+07,2,2,3,70,5,-1,1,2,3,1,3,1,2,192,-1,0
2.01403E+13,1,2,34.599998,3,5,-1,165,0,0,0,2,1,2,1,2,1,2,2,1,2171569,2,2,1,61,5,2,1,2,1,1,1,2,2,183,-1,0
2.01403E+13,1,1,31.6,3,1,-1,20,30,0,0,2,1,1,2,-1,1,3,1,1,1.16E+07,2,2,1,70,5,-1,1,2,1,1,3,3,2,220,-1,0
2.01403E+13,1,1,21.1,3,1,-1,65,18,0,0,-1,1,1,1,7,2,-1,-1,1,3482832,2,1,1,70,5,-1,1,2,1,2,1,2,2,147,-1,0
2.01403E+13,1,1,30.1,2,1,-1,135,0,0,0,1,1,2,2,-1,2,-1,-1,1,6808981,2,4,1,63,5,-1,1,2,1,1,1,2,2,170,-1,0
2.01403E+13,1,2,47.5,1,5,5,33,15,0,0,-1,1,1,1,4,2,-1,-1,1,1.95E+07,2,3,1,62,5,2,1,2,1,2,1,1,2,260,2,0
2.01403E+13,1,2,23.200001,3,3,-1,40,5,0,0,-1,1,1,2,-1,2,-1,-1,1,4551867,2,2,1,70,5,1,1,2,1,2,3,1,2,162,-1,0
2.01403E+13,1,1,27.9,3,1,5,90,0,0,0,-1,1,2,1,3,2,-1,-1,1,3053139,2,2,2,71,5,-1,1,2,3,2,-1,-1,1,200,2,0
2.01403E+13,1,2,21.299999,3,3,5,105,0,0,0,-1,2,2,2,-1,1,2,2,1,7878295,2,1,1,68,5,1,1,2,1,-1,1,4,2,140,2,0
2.01403E+13,1,1,27.4,3,1,5,52,7,0,0,-1,1,1,2,-1,2,-1,-1,1,5602032,2,4,1,62,5,-1,1,2,1,2,2,1,2,150,2,0
2.01403E+13,1,1,30,3,1,-1,5,20,0,0,-1,2,1,2,-1,1,3,2,1,1606389,2,1,1,64,5,-1,2,2,1,-1,3,1,-1,175,-1,0
2.01403E+13,1,2,45.599998,3,5,-1,55,0,0,0,-1,1,2,1,3,1,2,1,1,6138890,1,2,1,68,5,2,1,2,1,2,1,2,2,300,-1,0
2.01403E+13,1,1,24,3,1,-1,30,10,0,0,-1,1,1,2,-1,1,10,1,1,7833461,2,3,1,64,5,-1,-1,-1,2,2,2,2,-1,140,2,0
2.01403E+13,1,1,27.5,3,1,5,60,8,0,0,-1,2,1,1,6,1,2,1,1,5234346,2,2,3,64,5,-1,1,2,3,-1,-2,-1,2,160,-1,0
2.01403E+13,1,3,29,3,2,5,105,0,0,0,-1,1,2,2,-1,2,-1,-1,1,5533424,2,4,1,67,5,-1,-1,-1,2,2,1,1,-1,185,2,0
2.01403E+13,1,2,23,3,3,-1,35,20,0,0,-1,1,1,1,2,1,5,2,1,2214402,2,1,1,70,5,1,1,2,1,2,2,1,2,160,-1,0
2.01403E+13,1,1,33.799999,3,1,-1,105,3,0,0,-1,2,1,1,3,1,2,2,1,2464392,2,2,1,64,5,-1,1,2,1,-1,1,3,2,197,-1,0
2.01403E+13,1,1,34.299999,3,1,-1,15,10,0,0,-1,1,1,1,7,2,-1,-1,1,1582130,2,1,1,64,5,-1,1,2,1,2,1,6,2,200,-1,0
2.01403E+13,1,1,28.700001,3,1,-1,15,0,0,0,-1,2,2,1,3,2,-1,-1,1,4908277,2,3,1,70,5,-3,1,2,1,-1,1,1,2,200,-1,81
2.01403E+13,1,2,30.200001,3,3,-1,30,2,0,0,-1,2,1,1,3,1,1,2,2,2799707,2,4,1,62,5,1,1,2,1,-1,2,1,2,165,-1,0
2.01403E+13,1,3,21.9,3,2,-1,30,15,0,0,-1,1,1,1,4,2,-1,-1,1,4879917,2,3,1,67,5,-1,1,2,1,2,2,1,2,140,2,0
2.01403E+13,1,1,28,3,1,2,5,20,0,0,-1,2,1,2,-1,1,2,1,1,6818543,2,3,3,63,5,-1,1,2,3,-1,5,1,2,158,-1,0
2.01403E+13,1,1,25.1,3,1,-1,150,0,0,0,-1,2,2,1,4,2,-1,-1,1,9817632,2,2,1,72,5,-1,1,2,1,-1,1,2,2,185,-1,0
2.01403E+13,1,1,-1,3,1,5,45,5,0,-1,-1,2,1,2,-1,1,2,1,1,1.24E+07,2,3,1,63,5,-2,1,2,1,-1,2,1,2,-3,2,72
2.01403E+13,1,1,27.1,3,1,5,30,0,0,0,-1,2,2,1,3,2,-1,-1,1,3666126,2,3,2,72,5,-1,-1,-1,2,-1,-1,-1,-1,200,2,0
2.01403E+13,1,1,21.700001,3,1,5,45,10,0,0,2,1,1,1,2,2,-1,-1,1,7286988,2,2,2,61,5,-1,-1,-1,2,1,-1,-1,-1,115,2,0
2.01403E+13,1,2,27.4,3,5,4,90,0,0,0,-1,2,2,2,-1,1,2,2,1,2959351,1,3,3,68,5,2,-1,-1,2,-1,2,4,-1,180,2,0
2.01403E+13,1,2,37.799999,3,5,-1,30,20,0,0,-1,2,1,1,1,2,-1,-1,1,2101986,2,4,1,61,5,2,1,2,1,-1,2,4,2,200,-1,0
2.01403E+13,1,1,22.6,3,1,-1,30,0,0,0,1,1,2,1,7,1,4,1,1,2464514,2,3,1,66,5,-1,2,2,1,1,2,1,-1,140,-1,0
2.01403E+13,1,1,31.799999,3,1,-1,60,15,0,0,-1,1,1,2,-1,1,3,1,1,2520909,2,2,1,66,5,-1,1,2,1,2,2,4,2,197,-1,0
2.01403E+13,1,1,25.799999,3,1,-1,55,0,0,0,-1,2,2,1,4,1,3,2,1,5057311,2,2,1,66,5,-1,1,2,1,-1,1,3,2,160,-1,0
2.01403E+13,1,2,20.200001,3,3,-1,150,60,0,0,-1,2,1,1,1,1,3,2,1,1.57E+07,2,2,2,71,5,1,-1,-1,2,-1,-1,-1,-1,145,2,0
2.01403E+13,1,3,22.9,3,2,5,55,0,0,0,-1,1,2,1,3,1,1,1,1,7618521,2,1,1,62,5,-1,1,2,1,2,1,1,1,125,2,0
2.01403E+13,1,1,25.1,3,1,-1,175,0,0,0,-1,2,2,1,7,2,-1,-1,1,7419584,2,3,1,71,5,-1,1,2,1,-1,1,2,2,180,-1,0
2.01403E+13,1,2,33.900002,3,5,-1,60,0,0,0,1,1,2,1,3,1,7,1,1,1364791,2,4,1,72,5,2,1,2,1,1,1,2,2,250,2,0
2.01403E+13,1,2,28.299999,3,5,-1,25,30,0,0,2,1,1,2,-1,2,-1,-1,1,2441404,1,5,1,61,5,2,1,2,1,1,1,2,2,150,-1,0
2.01403E+13,1,1,23.200001,3,1,-1,80,0,0,0,-1,1,2,1,5,1,7,1,1,2071329,2,4,2,67,5,-1,-1,-1,2,2,-1,-1,-1,148,-1,0
2.01403E+13,1,1,31.200001,3,1,-1,50,0,0,0,-1,1,2,1,2,1,1,2,1,2217359,2,3,3,61,5,-1,-1,-1,2,2,5,1,-1,165,-1,0
2.01403E+13,1,1,23.700001,3,1,5,195,2,0,0,2,1,1,2,-1,1,5,1,1,5575631,2,2,2,71,5,-1,-1,-1,2,1,-1,-1,-1,170,2,0
2.01403E+13,1,1,33.200001,3,1,5,90,60,0,0,-1,2,1,2,-1,2,-1,-1,1,5837347,2,3,1,72,5,-1,1,2,1,-1,1,4,1,245,2,0
2.01403E+13,1,2,27.200001,3,3,-1,32,0,0,0,-1,1,2,2,-1,1,3,2,1,3975106,2,3,1,67,5,1,1,2,1,2,1,1,2,174,-1,0
2.01403E+13,1,2,28.200001,3,5,-1,35,0,0,0,-1,2,2,1,3,2,-1,-1,1,1.29E+07,2,3,2,67,5,2,-1,-1,2,-1,-1,-1,-1,180,2,0
2.01403E+13,1,1,23,3,1,5,90,185,0,0,-1,1,1,1,4,2,-1,-1,1,1.10E+07,2,3,2,62,5,-1,-1,-1,2,2,-1,-1,-1,126,-1,0
2.01403E+13,1,1,31.799999,3,1,-1,30,8,0,0,-1,2,1,1,7,2,-1,-1,1,3580252,2,2,1,73,5,-1,1,2,1,-1,1,2,1,241,-1,0
2.01403E+13,1,2,18.700001,3,5,5,60,3,0,0,2,1,1,1,3,1,1,2,1,9156245,1,1,1,64,5,2,1,2,1,1,1,1,2,109,2,0
2.01403E+13,1,1,44.099998,3,1,-1,0,50,0,0,-1,1,1,1,7,2,-1,-1,1,1.43E+07,2,3,2,68,5,-2,-1,-1,2,2,-1,-1,-1,290,2,73
2.01403E+13,1,2,22.200001,3,3,4,5,5,0,0,-1,2,1,1,2,1,1,2,1,3922850,2,1,2,70,5,1,-1,-1,2,-1,-1,-1,-1,155,2,0
2.01403E+13,1,1,21.5,3,1,-1,60,0,0,0,-1,2,2,1,4,1,1,2,1,2.71E+07,2,4,3,60,5,-1,1,2,3,-1,1,3,2,110,2,0
2.01403E+13,1,1,32.099998,3,1,5,105,0,0,0,-1,2,2,1,3,2,-1,-1,1,6958847,2,3,1,71,5,-1,1,2,1,-1,1,4,2,230,-1,0
2.01403E+13,1,1,26.700001,3,1,5,30,23,0,0,1,1,1,2,-1,1,3,1,1,5075493,2,1,2,70,5,-1,-1,-1,2,1,-1,-1,-1,186,2,0
2.01403E+13,1,3,28.1,3,2,5,110,0,0,0,-1,2,2,1,7,2,-1,-1,1,1.10E+07,2,3,1,69,5,-1,-1,-1,2,-1,1,6,-1,190,-1,0
2.01403E+13,1,2,24,3,2,-1,105,0,0,0,-1,2,2,1,6,1,4,1,1,1.31E+07,-2,1,2,64,5,-2,-1,-1,2,-1,-1,-1,-1,140,1,0
2.01403E+13,1,1,22.700001,3,1,-1,120,2,0,0,-1,2,1,1,4,1,-2,2,1,4001840,2,2,1,67,5,-1,1,2,1,-1,2,2,2,145,-1,0
2.01403E+13,1,2,38.900002,3,3,4,85,30,0,0,-1,1,1,1,4,2,-1,-1,1,4565124,2,2,1,57,5,1,1,2,1,2,5,1,2,180,-1,0
2.01403E+13,1,2,30.200001,3,5,-1,20,2,0,0,-1,2,1,1,4,1,2,2,2,2624738,1,2,1,62,5,2,-1,-1,2,-1,1,1,-1,165,2,0
2.01403E+13,1,1,22.4,3,1,5,121,5,0,0,-1,1,1,1,6,1,8,1,1,4794833,2,1,2,72,5,-1,-1,-1,2,2,-1,-1,-1,165,-1,0
2.01403E+13,1,3,28.799999,3,2,-1,25,2,0,0,-1,1,1,1,1,1,1,2,1,1422706,2,2,1,67,5,-1,1,2,1,2,1,2,2,184,2,0
2.01403E+13,1,1,33,3,1,5,30,5,0,0,-1,1,1,1,2,1,1,2,1,4395979,2,3,1,70,5,-1,1,2,1,2,1,3,2,230,2,0
2.01403E+13,1,3,32.900002,3,2,5,120,0,0,0,-1,2,2,2,-1,1,4,1,1,1.07E+07,2,3,3,62,5,-1,1,2,3,-1,1,6,2,180,2,0
2.01403E+13,1,1,39,3,1,5,60,10,0,0,-1,2,1,1,1,1,2,1,1,2555426,2,2,2,63,5,-1,2,2,3,-1,-1,-1,-1,220,-1,0
2.01403E+13,1,3,26.6,3,2,5,60,60,0,0,1,1,1,1,5,1,2,2,1,5490879,2,4,2,69,5,-1,-1,-1,2,1,-1,-1,-1,180,-1,0
2.01403E+13,1,3,25.4,3,2,-1,60,0,0,0,-1,1,2,2,-1,1,2,2,1,4018319,2,1,1,67,5,-1,2,2,1,2,1,2,-1,162,-1,0
2.01403E+13,1,1,24,3,1,1,120,3,0,0,2,1,1,1,1,1,1,2,1,3418864,2,2,3,64,5,-1,1,2,1,1,2,3,2,140,2,0
2.01403E+13,1,1,39.200001,3,1,5,60,195,0,0,1,1,1,2,-1,1,2,2,1,2257669,2,4,1,67,5,-1,-1,-1,2,1,2,1,-1,250,1,0
2.01403E+13,1,3,23,3,2,5,35,0,0,0,-1,2,2,2,-1,2,-1,-1,1,1879976,2,4,2,60,5,-1,1,2,1,-1,-1,-1,2,118,-1,0
2.01403E+13,1,2,23.200001,3,5,5,30,2,0,0,-1,2,1,1,1,2,-1,-1,1,4946092,2,2,1,67,5,3,1,2,1,-1,1,2,2,148,2,0
2.01403E+13,1,1,23.700001,3,1,-1,60,0,0,0,-1,2,2,1,3,2,-1,-1,1,1974256,2,3,1,73,5,-1,1,2,1,-1,1,2,2,180,-1,0
2.01403E+13,1,1,21.6,3,1,-1,55,10,0,0,1,1,1,1,4,1,4,1,1,3441183,2,1,1,65,5,-1,2,2,1,1,1,2,-1,130,2,0
2.01403E+13,1,1,25.299999,3,1,5,50,10,0,0,1,1,1,1,4,1,4,2,1,6538378,2,1,1,66,5,-1,1,2,1,1,1,2,1,157,2,0
2.01403E+13,1,1,24,3,1,5,45,0,0,0,2,1,2,1,3,2,-1,-1,1,3905392,2,2,2,68,5,-1,-1,-1,2,1,-1,-1,-1,158,1,0
2.01403E+13,1,1,25,2,1,5,70,5,0,0,-1,1,1,1,4,2,-1,-1,1,4024382,2,2,2,70,5,-1,-1,-1,2,2,-1,-1,-1,174,2,0
